sample_id,group_id,split_role,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K
p1g_g024_t1_b0_p1,p1g_g024,train,0.5875420682165061,0.013997660956537521,3.2876797211311555,0.6116203804115798,0.8169184189816292
p1g_g024_t1_b1_p0,p1g_g024,train,0.8613656610102581,0.034776754101639475,5.12079998865255,0.3769680969291471,1.8430786159693184
p1g_g024_t1_b1_p1,p1g_g024,train,1.2920484914770236,0.03477675410182378,7.681199982729538,0.5654521453967618,2.7646179238564628
p1g_g025_t0_b0_p0,p1g_g025,train,0.4516329700503912,0.011665447555581207,2.936356228336251,0.4136491551045083,0.7178337980248557
p1g_g025_t0_b0_p1,p1g_g025,train,0.6774494550639645,0.01166544755578324,4.404534342357977,0.6204737326582972,1.0767506970005911
p1g_g025_t0_b1_p0,p1g_g025,train,1.1850054627665978,0.035003196874242117,10.051765789498745,0.508437498803687,2.5353049493383537
p1g_g025_t0_b1_p1,p1g_g025,train,1.777508194093245,0.03500319687433057,15.077648683745508,0.7626562481789847,3.8029574238773307
p1g_g025_t1_b0_p0,p1g_g025,train,0.39150070817881716,0.013982173303377093,2.206031944083861,0.4183557088274483,0.5484210713090079
p1g_g025_t1_b0_p1,p1g_g025,train,0.587251062261159,0.013982173303698792,3.3090479161240296,0.627533563242423,0.8226316069662403
p1g_g025_t1_b1_p0,p1g_g025,train,0.8970974050435757,0.03620088149587967,7.422947070058456,0.38646813772567157,1.860817299156622
p1g_g025_t1_b1_p1,p1g_g025,train,1.34564610752367,0.03620088149602053,11.134420604702768,0.5797022065913211,2.7912259486377593
p1g_g026_t0_b0_p0,p1g_g026,train,0.4282095203415975,0.01104888070391257,1.9882497399416934,0.5209961427587473,0.8468470217776485
p1g_g026_t0_b0_p1,p1g_g026,train,0.6423142805020475,0.011048880704114888,2.9823746099248183,0.7814942141397978,1.2702705326241244
p1g_g026_t0_b1_p0,p1g_g026,train,1.1080245549856693,0.03269922614248429,6.5427554034960735,0.48440829009575737,2.9796018935184634
p1g_g026_t0_b1_p1,p1g_g026,train,1.662036832426166,0.032699226142581035,9.814133104903533,0.7266124351474446,4.4694028401256105
p1g_g026_t1_b0_p0,p1g_g026,train,0.3740841578900959,0.013340779152228196,1.9946713403981562,0.5249769010233081,0.6526567097405405
p1g_g026_t1_b0_p1,p1g_g026,train,0.5611262368286886,0.013340779152540595,2.992007010607665,0.7874653515358432,0.9789850646134255
p1g_g026_t1_b1_p0,p1g_g026,train,0.839949612314921,0.03385116273349277,4.7916382477234265,0.4979726596947103,2.1901213415582106
p1g_g026_t1_b1_p1,p1g_g026,train,1.2599244184346765,0.03385116273366281,7.187457371333721,0.7469589895444528,3.2851820122241975
p1g_g027_t0_b0_p0,p1g_g027,train,0.6306953976056896,0.016270301860015626,6.5866404528795215,0.5845647741125504,0.77468792943057
p1g_g027_t0_b0_p1,p1g_g027,train,0.9460430964013625,0.0162703018604524,9.879960679322949,0.8768471611705309,1.1620318941068035
p1g_g027_t0_b1_p0,p1g_g027,train,1.2238044174521672,0.03610422530629252,7.394264510134235,0.5427325563149452,2.786813879957947
p1g_g027_t0_b1_p1,p1g_g027,train,1.8357066261286492,0.03610422530656006,11.09139676480521,0.8140988344762263,4.1802208197925665
p1g_g027_t1_b0_p0,p1g_g027,train,0.593076456530059,0.021139515409278015,6.594744753421708,0.5891876673858292,0.7144434205143284
p1g_g027_t1_b0_p1,p1g_g027,train,0.8896146847906612,0.021139515409909753,9.892117130135091,0.8837815010800227,1.0716651307742495
p1g_g027_t1_b1_p0,p1g_g027,train,0.9740729418980025,0.039228192363574436,6.549534799143771,0.5583471940574327,2.041305688303794
p1g_g027_t1_b1_p1,p1g_g027,train,1.4611094128129,0.039228192364027706,9.824302198721455,0.8375207910891049,3.061958532348342
p1g_g028_t0_b0_p0,p1g_g028,train,0.5099479107516681,0.013159000271188864,3.349628092770388,0.4346387989830873,0.6239197901019793
p1g_g028_t0_b0_p1,p1g_g028,train,0.7649218661202296,0.013159000271520978,5.024442139148505,0.6519581984766205,0.9358796851219608
p1g_g028_t0_b1_p0,p1g_g028,train,1.1576517450539934,0.03416356243354289,6.622458089666395,0.39076506166668423,2.2674705105686144
p1g_g028_t0_b1_p1,p1g_g028,train,1.7364776175282897,0.03416356243367739,9.9336871341539,0.5861475925046307,3.4012057657364494
p1g_g028_t1_b0_p0,p1g_g028,train,0.46198393920074127,0.01647544765576105,3.356213467431701,0.4394071314343364,0.6211914563243113
p1g_g028_t1_b0_p1,p1g_g028,train,0.6929759087963978,0.01647544765622951,5.034320201156561,0.659110697152812,0.9317871844887691
p1g_g028_t1_b1_p0,p1g_g028,train,0.8967866926692374,0.03613689157407832,4.946748148583481,0.4070260130802694,1.6583931860941448
p1g_g028_t1_b1_p1,p1g_g028,train,1.345180038966476,0.03613689157432871,7.420122222626503,0.6105390196234453,2.4875897790557815
p1g_g029_t0_b0_p0,p1g_g029,train,0.5784032399662046,0.014926164621813636,5.395368437394552,0.5580334089021335,0.814553290690867
p1g_g029_t0_b0_p1,p1g_g029,train,0.8676048599417496,0.014926164622197367,8.09305265609828,0.8370501133550192,1.221829935994947
p1g_g029_t0_b1_p0,p1g_g029,train,1.1745834551284948,0.034665318926605765,7.499010708049582,0.5093235610751208,2.8731720622918147
p1g_g029_t0_b1_p1,p1g_g029,train,1.7618751826433194,0.03466531892682673,11.248516061688917,0.7639853416170013,4.309758093290952
p1g_g029_t1_b0_p0,p1g_g029,train,0.5394520388549151,0.01924002811395147,5.402323437609084,0.5633345187277428,0.6969750850411174
p1g_g029_t1_b0_p1,p1g_g029,train,0.8091780582782275,0.019240028114525038,8.103485156420163,0.8450017780929784,1.0454626275644614
p1g_g029_t1_b1_p0,p1g_g029,train,0.9258619650690747,0.03731290858124538,5.511203357583554,0.5273913568460102,2.1113870824052015
p1g_g029_t1_b1_p1,p1g_g029,train,1.3887929475695038,0.03731290858163375,8.266805036095207,0.7910870352722554,3.1670806234985207
p1g_g030_t0_b0_p0,p1g_g030,train,0.44876550225720246,0.01157936175955073,2.4473120993592374,0.44093206399253404,0.640677865400221
p1g_g030_t0_b0_p1,p1g_g030,train,0.6731482533767976,0.011579361759793698,3.6709681489220998,0.66139809599008,0.9610167980679307
p1g_g030_t0_b1_p0,p1g_g030,train,1.0418642529494404,0.030744845228727308,8.754833893733462,0.39081421247919934,2.2593254612978058
p1g_g030_t0_b1_p1,p1g_g030,train,1.562796379376657,0.03074484522885065,13.132250840150675,0.5862213187230623,3.388988191830606
p1g_g030_t1_b0_p0,p1g_g030,train,0.4058240739184491,0.01447119406826034,2.2402713511762613,0.44641815451370803,0.5434981251050885
p1g_g030_t1_b0_p1,p1g_g030,train,0.6087361108720509,0.014471194068630015,3.3604070267612087,0.6696272317719831,0.8152471876603045
p1g_g030_t1_b1_p0,p1g_g030,train,0.8017477894042311,0.0323048903475023,6.417799296147962,0.4094765960346649,1.659388519564743
p1g_g030_t1_b1_p1,p1g_g030,train,1.2026216840724642,0.03230489034771844,9.626698943885742,0.6142148940554648,2.4890827792621053
p1g_g031_t0_b0_p0,p1g_g031,train,0.4176951665084757,0.010792336169844157,2.314951395194612,0.4134709792224385,0.7255392478209615
p1g_g031_t0_b0_p1,p1g_g031,train,0.6265427497542998,0.01079233617007251,3.4724270927972043,0.6202064688351925,1.0883088716950056
p1g_g031_t0_b1_p0,p1g_g031,train,1.0045094093251123,0.029679894171511716,5.563478885524887,0.3748200341763095,2.564448809666885
p1g_g031_t0_b1_p1,p1g_g031,train,1.5067641139416672,0.029679894171629313,8.34521832800499,0.5622300512681022,3.8466732143683657
p1g_g031_t1_b0_p0,p1g_g031,train,0.37289336006570617,0.01332350257604793,2.3199257111662064,0.41768091602847335,0.5660177486388989
p1g_g031_t1_b0_p1,p1g_g031,train,0.5593400400939226,0.013323502576406073,3.479888566758234,0.6265213740445574,0.8490266229604231
p1g_g031_t1_b1_p0,p1g_g031,train,0.7693642222221372,0.031058279796784615,4.102459787680232,0.3891781841031161,1.8818813146592674
p1g_g031_t1_b1_p1,p1g_g031,train,1.154046333300217,0.03105827979698129,6.153689681313551,0.5837672761579711,2.8228219718915852
p1g_g032_t0_b0_p0,p1g_g032,train,0.4949102244059385,0.012777660644589376,3.5524942533084527,0.5454960859755715,0.6684974405606567
p1g_g032_t0_b0_p1,p1g_g032,train,0.7423653366016503,0.01277766064490665,5.32874137996464,0.81824412896475,1.002746160843401
p1g_g032_t0_b1_p0,p1g_g032,train,1.0865881449337778,0.032082617225379445,6.452696267302542,0.5076892532615602,2.3812031716915385
p1g_g032_t0_b1_p1,p1g_g032,train,1.629882217353534,0.03208261722555966,9.679044400662349,0.7615338798956941,3.571804757414043
p1g_g032_t1_b0_p0,p1g_g032,train,0.4536676455588076,0.016191682396530346,3.55956658916341,0.5496052500437258,0.6730544159299825
p1g_g032_t1_b0_p1,p1g_g032,train,0.6805014683338537,0.01619168239699457,5.339349883744887,0.8244078750667541,1.009581623897418
p1g_g032_t1_b1_p0,p1g_g032,train,0.8442425127192165,0.0340460331646967,4.882998427306575,0.5217183086279533,1.744322295409745
p1g_g032_t1_b1_p1,p1g_g032,train,1.2663637690451595,0.034046033164982364,7.324497640743687,0.7825774629446869,2.61648344302273
p1g_g033_t0_b0_p0,p1g_g033,train,0.4838617651844936,0.01248896015297799,3.063083222312059,0.45830046687865433,0.5474936528565308
p1g_g033_t0_b0_p1,p1g_g033,train,0.7257926477701949,0.012488960153298118,4.594624833474029,0.6874507003199142,0.821240479257483
p1g_g033_t0_b1_p0,p1g_g033,train,1.0476974564248653,0.03092661558347404,6.036906427682595,0.41844404107905575,1.9235667280443636
p1g_g033_t0_b1_p1,p1g_g033,train,1.5715461845907202,0.03092661558361924,9.05535964120719,0.6276660616200047,2.885350091969258
p1g_g033_t1_b0_p0,p1g_g033,train,0.44523325163675653,0.015884501422047805,3.068900075526358,0.46322343965164237,0.5274066079274462
p1g_g033_t1_b0_p1,p1g_g033,train,0.6678498774516609,0.015884501422526832,4.603350113295846,0.6948351594788278,0.7911099118936704
p1g_g033_t1_b1_p0,p1g_g033,train,0.8158011261961226,0.03288738150590348,4.403767299674598,0.42984144303017047,1.4133131890654909
p1g_g033_t1_b1_p1,p1g_g033,train,1.2237016892611599,0.0328873815061599,6.605650949270455,0.6447621645485242,2.1199697835275515
p1g_g034_t0_b0_p0,p1g_g034,train,0.4661615149120444,0.012044404092986587,3.181562940591675,0.41169872661652107,0.7459709070264466
p1g_g034_t0_b0_p1,p1g_g034,train,0.6992422723595586,0.012044404093256765,4.7723444108985404,0.6175480899262311,1.1189563605015564
p1g_g034_t0_b1_p0,p1g_g034,train,1.112427616404526,0.03286694134733754,6.885594064666691,0.3729517392870889,2.671675444124503
p1g_g034_t0_b1_p1,p1g_g034,train,1.668641424555697,0.032866941347463596,10.32839109663638,0.5594276089340156,4.007513166048
p1g_g034_t1_b0_p0,p1g_g034,train,0.4177562248215554,0.014925316582305283,3.187306767118116,0.41593946327469666,0.5651119609213424
p1g_g034_t1_b0_p1,p1g_g034,train,0.6266343372276403,0.0149253165827181,4.780960150681267,0.6239091949129261,0.8476679413847705
p1g_g034_t1_b1_p0,p1g_g034,train,0.8521052556969057,0.03439416520086513,5.001346175512026,0.38738058645952833,1.955821823544511
p1g_g034_t1_b1_p1,p1g_g034,train,1.2781578835087681,0.03439416520108211,7.502019262996896,0.5810708796917083,2.9337327352137663
p1g_g035_t0_b0_p0,p1g_g035,train,0.4303154847240355,0.01110900848331665,2.6202658659196914,0.5072700079289802,0.8178908351047198
p1g_g035_t0_b0_p1,p1g_g035,train,0.6454732270741639,0.011109008483493043,3.9303987987480014,0.7609050118953178,1.2268362526152146
p1g_g035_t0_b1_p0,p1g_g035,train,1.149997833832154,0.0339537539132111,9.313153633892398,0.47209094593597456,2.888010931790177
p1g_g035_t0_b1_p1,p1g_g035,train,1.7249967506919426,0.0339537539132702,13.969730450350596,0.7081364189072019,4.332016397537359
p1g_g035_t1_b0_p0,p1g_g035,train,0.371800849112696,0.013269101511193341,1.8945835198851455,0.5111000677776474,0.6250654091530237
p1g_g035_t1_b0_p1,p1g_g035,train,0.5577012736617553,0.013269101511481073,2.8418752797291518,0.7666501016680058,0.9375981137323492
p1g_g035_t1_b1_p0,p1g_g035,train,0.8675271516374746,0.03498587462375521,6.840628200190508,0.4851387543335477,2.1208875732178285
p1g_g035_t1_b1_p1,p1g_g035,train,1.3012907274155818,0.03498587462388155,10.260942299926683,0.7277081315031069,3.181331359716637
p1g_g036_t0_b0_p0,p1g_g036,train,0.4184069935719033,0.010797411039851991,2.0281322626258316,0.5129156592473691,0.7513408134109909
p1g_g036_t0_b0_p1,p1g_g036,train,0.6276104903491347,0.010797411040073692,3.0421983939372694,0.769373488872759,1.1270112200778613
p1g_g036_t0_b1_p0,p1g_g036,train,1.0267741437390043,0.030305125265801997,6.594985520575335,0.4767376595785322,2.6771427234708085
p1g_g036_t0_b1_p1,p1g_g036,train,1.5401612155606712,0.03030512526590386,9.892478280519072,0.7151064893711236,4.015714085068396
p1g_g036_t1_b0_p0,p1g_g036,train,0.372601663485315,0.013290450530081526,2.034810562551968,0.5168545627489607,0.6191279093835647
p1g_g036_t1_b0_p1,p1g_g036,train,0.558902495222959,0.01329045053042691,3.05221584383213,0.7752818441248337,0.9286918640789281
p1g_g036_t1_b1_p0,p1g_g036,train,0.783281952850616,0.031572907082331625,4.82530008195647,0.49014692431552476,1.9631572969008175
p1g_g036_t1_b1_p1,p1g_g036,train,1.174922929241572,0.03157290708251058,7.23795012267874,0.7352203864759872,2.9447359452494197
p1g_g037_t0_b0_p0,p1g_g037,train,0.46856516686049265,0.012108656729231698,3.1948468480227348,0.3702838529044925,0.7020798570626425
p1g_g037_t0_b0_p1,p1g_g037,train,0.7028477502827237,0.012108656729511875,4.7922702720426855,0.5554257793580177,1.0531197855594883
p1g_g037_t0_b1_p0,p1g_g037,train,1.0656648415923438,0.03149050990743776,6.833356038152488,0.3340440726644829,2.488526471640057
p1g_g037_t0_b1_p1,p1g_g037,train,1.5984972623405285,0.03149050990757509,10.25003405688068,0.5010661089980317,3.732789707333268
p1g_g037_t1_b0_p0,p1g_g037,train,0.4253585454750753,0.015200976505255918,3.1994377669701066,0.37520888192170787,0.5132511883049347
p1g_g037_t1_b0_p1,p1g_g037,train,0.638037818208629,0.015200976505696793,4.799156650465193,0.562813322883926,0.7698767824609831
p1g_g037_t1_b1_p0,p1g_g037,train,0.8229707178206336,0.0332264861058274,5.00514958438248,0.34192341173536533,1.8247411470159705
p1g_g037_t1_b1_p1,p1g_g037,train,1.2344560766965542,0.03322648610605632,7.507724376320255,0.5128851176062312,2.7371117204307325
p1g_g038_t0_b0_p0,p1g_g038,train,0.5128592861831763,0.013244645519008372,3.143571311980793,0.5043996546999665,0.8634036956019031
p1g_g038_t0_b0_p1,p1g_g038,train,0.7692889292664409,0.013244645519322694,4.715356967976277,0.7565994820526498,1.2951055433593979
p1g_g038_t0_b1_p0,p1g_g038,train,1.1596166428936272,0.03424625942103587,6.241154247361294,0.45183502135125764,3.0547298433249352
p1g_g038_t0_b1_p1,p1g_g038,train,1.7394249642895638,0.034246259421218235,9.361731370729842,0.6777525320319455,4.5820947648310835
p1g_g038_t1_b0_p0,p1g_g038,train,0.4666897150446739,0.0166621658562159,3.1498827576959343,0.5101102261735946,0.632845988084739
p1g_g038_t1_b0_p1,p1g_g038,train,0.7000345725624842,0.016662165856693598,4.724824136552343,0.7651653392626372,0.9492689821305476
p1g_g038_t1_b1_p0,p1g_g038,train,0.8967037941921167,0.03617137989757983,4.574565780379885,0.4713659057183577,2.2409785776258673
p1g_g038_t1_b1_p1,p1g_g038,train,1.3450556912515306,0.03617137989785857,6.86184867033171,0.7070488585817429,3.361467866322755
p1g_g039_t0_b0_p0,p1g_g039,train,0.4458475806308866,0.011519961613165073,2.2139849055139393,0.5143801340113328,0.8510594993660447
p1g_g039_t0_b0_p1,p1g_g039,train,0.6687713709359151,0.011519961613381228,3.3209773581597233,0.7715702010182781,1.2765892490045303
p1g_g039_t0_b1_p0,p1g_g039,train,1.1002808341737338,0.03251059402704226,7.6499551175637635,0.48265427887213264,3.04174056185866
p1g_g039_t0_b1_p1,p1g_g039,train,1.6504212512088015,0.03251059402714061,11.47493267595678,0.7239814183111548,4.562610842631557
p1g_g039_t1_b0_p0,p1g_g039,train,0.3960591116074892,0.014151824891098282,2.1633939593989453,0.5178420768963292,0.6523026089643622
p1g_g039_t1_b0_p1,p1g_g039,train,0.5940886674046838,0.014151824891433734,3.245090939107854,0.7767631153463981,0.9784539134500392
p1g_g039_t1_b1_p0,p1g_g039,train,0.8383230148119972,0.03384408881730695,5.637667865956075,0.49443440154749396,2.228034398542718
p1g_g039_t1_b1_p1,p1g_g039,train,1.2574845221803919,0.03384408881747358,8.456501798642819,0.7416516023245094,3.342051597696468
p1g_g040_t0_b0_p0,p1g_g040,train,0.4360069661041155,0.011260024262753023,2.1986954996397685,0.4196330958054659,0.7397817413790904
p1g_g040_t0_b0_p1,p1g_g040,train,0.6540104491450071,0.011260024262946818,3.298043249340708,0.6294496437096768,1.1096726120299536
p1g_g040_t0_b1_p0,p1g_g040,train,1.1008474766562026,0.032512591106016675,7.9313025033964095,0.5709221569064766,2.6207655708856237
p1g_g040_t0_b1_p1,p1g_g040,train,1.6512712149322932,0.03251259110611165,11.896953754687445,0.8563832353301564,3.9311483561943987
p1g_g040_t1_b0_p0,p1g_g040,train,0.38483618333725145,0.013741016837429728,2.1567782625469363,0.42458373929287063,0.5371674134846671
p1g_g040_t1_b0_p1,p1g_g040,train,0.5772542749984333,0.013741016837726584,3.235167393819893,0.6368756089413523,0.8057511202304681
p1g_g040_t1_b1_p0,p1g_g040,train,0.8361541841523982,0.033734591248479856,5.8088013990381455,0.41935092295409504,1.9229017107759887
p1g_g040_t1_b1_p1,p1g_g040,train,1.254231276191469,0.03373459124865783,8.713202098260922,0.6290263844092578,2.884352566064365
p1g_g041_t0_b0_p0,p1g_g041,train,0.4855910893431153,0.012546390856055701,3.0777301380548465,0.44696630817543337,0.6558895967987155
p1g_g041_t0_b0_p1,p1g_g041,train,0.7283866340071937,0.012546390856360822,4.616595207079968,0.6704494622648554,0.9838343951660136
p1g_g041_t0_b1_p0,p1g_g041,train,1.0610298461721053,0.03134894870625324,6.972047230796761,0.42314510836371255,2.3175987678162073
p1g_g041_t0_b1_p1,p1g_g041,train,1.5915447692109892,0.0313489487064012,10.458070845829184,0.6347176625470183,3.476398151606247
p1g_g041_t1_b0_p0,p1g_g041,train,0.44496839052875486,0.015898036379630113,3.0833551095898315,0.4520321758656678,0.5181646225315717
p1g_g041_t1_b0_p1,p1g_g041,train,0.6674525857894976,0.0158980363801076,4.625032664385856,0.6780482638006333,0.7772469338001997
p1g_g041_t1_b1_p0,p1g_g041,train,0.8253409346362193,0.03331587606832626,5.100541084488782,0.4302391677946389,1.700765141134184
p1g_g041_t1_b1_p1,p1g_g041,train,1.2380114019202921,0.03331587606856815,7.650811626453219,0.645358751693152,2.551147711614078
p1g_g042_t0_b0_p0,p1g_g042,train,0.6509990249179229,0.01679126818204116,6.735297130801484,0.5814341107408154,0.7321852231582398
p1g_g042_t0_b0_p1,p1g_g042,train,0.9764985373695725,0.01679126818249168,10.1029456962018,0.8721511661132126,1.0982778347402586
p1g_g042_t0_b1_p0,p1g_g042,train,1.2104165486037175,0.03570207325074808,7.070207144350263,0.5320297658068966,2.6037877311240436
p1g_g042_t0_b1_p1,p1g_g042,train,1.8156248228585434,0.03570207325105009,10.605310716207839,0.7980446487148356,3.9056815965518012
p1g_g042_t1_b0_p0,p1g_g042,train,0.6160326014878542,0.021950780302935135,6.7433156365581794,0.5868443191901065,0.7380857197879322
p1g_g042_t1_b0_p1,p1g_g042,train,0.9240489022272482,0.0219507803035891,10.114973454835763,0.8802664787870071,1.10712857968457
p1g_g042_t1_b1_p0,p1g_g042,train,0.9753958373283279,0.0392668296945125,6.6987865889217915,0.5504210439182771,1.9085049645921117
p1g_g042_t1_b1_p1,p1g_g042,train,1.4630937559600459,0.0392668296950081,10.048179883382545,0.8256315658813946,2.8627574467871
p1g_g043_t0_b0_p0,p1g_g043,train,0.44727171425676715,0.011546278969319585,2.5239975565655186,0.5283918097841251,0.6576901671941187
p1g_g043_t0_b0_p1,p1g_g043,train,0.6709075713752097,0.011546278969545107,3.785996334846402,0.7925877146774951,0.9865352507937359
p1g_g043_t0_b1_p0,p1g_g043,train,1.0812314773857485,0.03192208801238017,6.3471015082078,0.49079356651253647,1.9067581768861146
p1g_g043_t0_b1_p1,p1g_g043,train,1.6218472160282262,0.03192208801248518,9.520652261985504,0.7361903497720732,2.8601372652315717
p1g_g043_t1_b0_p0,p1g_g043,train,0.3994308704994808,0.014254244275337362,2.530795754848441,0.532487546845573,0.662268454258367
p1g_g043_t1_b0_p1,p1g_g043,train,0.5991463057430347,0.014254244275686119,3.796193632274594,0.7987313202697237,0.9934026813907622
p1g_g043_t1_b1_p0,p1g_g043,train,0.8273146182516627,0.03336188897684168,4.646759501487679,0.5047450204743882,1.3976294108842922
p1g_g043_t1_b1_p1,p1g_g043,train,1.2409719273409558,0.03336188897701752,6.9701392519831415,0.7571175307144813,2.096444116254702
p1g_g044_t0_b0_p0,p1g_g044,train,0.4461181958658491,0.011520382809687127,2.2560487595883387,0.43712654670196116,0.7769107387993586
p1g_g044_t0_b0_p1,p1g_g044,train,0.6691772937893157,0.011520382809922156,3.384073139275074,0.6556898200544765,1.1653661081598443
p1g_g044_t0_b1_p0,p1g_g044,train,1.1047070868031068,0.03262401869155919,7.65383952304569,0.3960770885659599,2.7636082092674883
p1g_g044_t0_b1_p1,p1g_g044,train,1.6570606301528905,0.032624018691661795,11.480759284182568,0.5941156328527768,4.145412313759721
p1g_g044_t1_b0_p0,p1g_g044,train,0.3954906096361144,0.014119705134044746,2.1429980028116233,0.44160481947807284,0.5735350581877015
p1g_g044_t1_b0_p1,p1g_g044,train,0.5932359144485441,0.014119705134405918,3.214497004221869,0.6624072292185588,0.8603025872836838
p1g_g044_t1_b1_p0,p1g_g044,train,0.8424660646988826,0.03398438152023584,5.657202367758259,0.41132196940145604,2.0265406432903887
p1g_g044_t1_b1_p1,p1g_g044,train,1.2636990970113005,0.033984381520424885,8.485803551353683,0.6169829541051399,3.0398109648303375
p1g_g045_t0_b0_p0,p1g_g045,train,0.45265137685340207,0.01168111702692919,2.8157920865021993,0.5183274188893279,0.7465212843748077
p1g_g045_t0_b0_p1,p1g_g045,train,0.6789770652684466,0.011681117027128816,4.223688129601044,0.777491128336294,1.119781926523217
p1g_g045_t0_b1_p0,p1g_g045,train,1.1366881847076729,0.03354889329522144,9.641528605492397,0.5502536429827387,2.6524704993215096
p1g_g045_t0_b1_p1,p1g_g045,train,1.705032277007661,0.03354889329531452,14.462292907758979,0.8253804644451179,3.978705748846494
p1g_g045_t1_b0_p0,p1g_g045,train,0.3996239414168194,0.014254109004234287,2.154447806714586,0.523411387188105,0.6191077671071525
p1g_g045_t1_b0_p1,p1g_g045,train,0.5994359121176979,0.01425410900454934,3.2316717100620735,0.7851170807838344,0.9286616506640826
p1g_g045_t1_b1_p0,p1g_g045,train,0.8653906247758933,0.03488156627345262,7.1530287313614735,0.48892228578137065,1.946832085283404
p1g_g045_t1_b1_p1,p1g_g045,train,1.2980859371248894,0.034881566273621815,10.729543096683983,0.7333834286753813,2.920248127824209
p1g_g046_t0_b0_p0,p1g_g046,train,0.4505374405411858,0.011638944376437733,2.480696856292411,0.4182268550773074,0.7854688515063231
p1g_g046_t0_b0_p1,p1g_g046,train,0.6758061608011823,0.01163894437665537,3.7210452844415727,0.6273402826175811,1.1782032772198932
p1g_g046_t0_b1_p0,p1g_g046,train,1.132713265271309,0.0334611790618853,8.203925058174946,0.37025042417053555,2.7365248658580867
p1g_g046_t0_b1_p1,p1g_g046,train,1.6990698978534484,0.03346117906198124,12.305887586833194,0.5553756362355671,4.1047872986483185
p1g_g046_t1_b0_p0,p1g_g046,train,0.39808796235169064,0.014219086594991928,2.485466513747042,0.4235894337249988,0.5734760508392469
p1g_g046_t1_b0_p1,p1g_g046,train,0.5971319435210984,0.01421908659533401,3.728199770619767,0.6353841505887772,0.8602140762291128
p1g_g046_t1_b1_p0,p1g_g046,train,0.8612558550812788,0.03475480655276237,6.0039050557703035,0.38752974731181666,2.0143016074731577
p1g_g046_t1_b1_p1,p1g_g046,train,1.2918837825833778,0.03475480655293539,9.005857583333182,0.5812946209707661,3.0214524111066225
p1g_g047_t0_b0_p0,p1g_g047,train,0.479678306999822,0.01238339758668772,2.4914898524322666,0.4574269784743592,0.7639361850065143
p1g_g047_t0_b0_p1,p1g_g047,train,0.71951746048889,0.012383397586927542,3.737234778649622,0.6861404677135852,1.1459042774722548
p1g_g047_t0_b1_p0,p1g_g047,train,1.199329717116498,0.03540943105312084,8.484763065144705,0.4060116253968431,2.6871537638794507
p1g_g047_t0_b1_p1,p1g_g047,train,1.79899457561841,0.03540943105323067,12.727144597291556,0.6090174381001248,4.03073064568224
p1g_g047_t1_b0_p0,p1g_g047,train,0.4238227550464947,0.015125168447432656,2.496746296195738,0.4630267466944815,0.5599696576267661
p1g_g047_t1_b0_p1,p1g_g047,train,0.6357341325631892,0.015125168447805676,3.7451194443040663,0.6945401200434276,0.8399544864434461
p1g_g047_t1_b1_p0,p1g_g047,train,0.9130034304194592,0.036817029386250824,6.263361000698637,0.42509592637662763,1.9736600017889145
p1g_g047_t1_b1_p1,p1g_g047,train,1.3695051455884646,0.03681702938644081,9.395041500734692,0.6376438895684942,2.960490002582219
p1g_g048_t0_b0_p0,p1g_g048,train,0.5585022760021735,0.01441241417507774,4.843097002375259,0.4128317079971566,0.7414107366925577
p1g_g048_t0_b0_p1,p1g_g048,train,0.8377534139958296,0.014412414175446269,7.264645503563258,0.6192475619977245,1.1121161050005526
p1g_g048_t0_b1_p0,p1g_g048,train,1.1276975427728997,0.03328083175913427,7.155848944634556,0.36988912208391866,2.6637880468625212
p1g_g048_t0_b1_p1,p1g_g048,train,1.6915463141135518,0.033280831759387515,10.733773416593863,0.5548336831299139,3.995682070155624
p1g_g048_t1_b0_p0,p1g_g048,train,0.5204391825395008,0.018561434306647813,4.847529848543729,0.4175008423343911,0.5321869806127779
p1g_g048_t1_b0_p1,p1g_g048,train,0.7806587738049239,0.018561434307193234,7.2712947728184645,0.626251263503093,0.7982804708911999
p1g_g048_t1_b1_p0,p1g_g048,train,0.8909913084076618,0.03590605041404488,5.24705764966501,0.3858099349967006,1.9509255540219215
p1g_g048_t1_b1_p1,p1g_g048,train,1.3364869625801932,0.03590605041446865,7.87058647424135,0.5787149024982909,2.9263883309312746
p1g_g049_t0_b0_p0,p1g_g049,train,0.4703196482629929,0.012130215042337989,2.662163237608297,0.4670867080579342,0.6742667215846723
p1g_g049_t0_b0_p1,p1g_g049,train,0.7054794723873609,0.012130215042634472,3.9932448564167657,0.7006300620885781,1.0114000823432434
p1g_g049_t0_b1_p0,p1g_g049,train,1.028480860804863,0.030338398318297544,6.324083842384596,0.4100126158327271,2.3563586470941686
p1g_g049_t0_b1_p1,p1g_g049,train,1.5427212911616184,0.03033839831844156,9.486125763271389,0.615018923753837,3.5345379705211144
p1g_g049_t1_b0_p0,p1g_g049,train,0.4315369683114302,0.015379034806425183,2.667768958078682,0.47329186807235146,0.576186151944512
p1g_g049_t1_b0_p1,p1g_g049,train,0.6473054524635737,0.01537903480688252,4.001653437128766,0.7099378021098914,0.8642792279194396
p1g_g049_t1_b1_p0,p1g_g049,train,0.7996027873644037,0.03220187876961672,4.751882314617319,0.43116815820741294,1.7347223188646694
